ID_code,target
test_62404,0.048292
test_62405,0.019082
test_62406,0.078219
test_62407,0.846090
test_62408,0.827538
test_62409,0.889838
test_62410,0.071278
test_62411,0.117150
test_62412,0.088302
test_62413,0.029657
test_62414,0.005829
test_62415,0.015027
test_62416,0.898185
test_62417,0.077012
test_62418,0.147453
test_62419,0.977970
test_62420,0.013719
test_62421,0.879985
test_62422,0.002389
test_62423,0.003144
test_62424,0.920282
test_62425,0.163331
test_62426,0.081277
test_62427,0.030616
test_62428,0.038804
test_62429,0.019803
test_62430,0.044866
test_62431,0.919243
test_62432,0.962881
test_62433,0.045827
test_62434,0.053972
test_62435,0.016914
test_62436,0.014157
test_62437,0.851349
test_62438,0.048028
test_62439,0.047098
test_62440,0.042364
test_62441,0.113389
test_62442,0.094351
test_62443,0.957726
test_62444,0.106383
test_62445,0.089306
test_62446,0.011445
test_62447,0.031213
test_62448,0.140990
test_62449,0.853733
test_62450,0.045040
test_62451,0.039061
test_62452,0.150811
test_62453,0.222381
test_62454,0.072262
test_62455,0.002924
test_62456,0.003507
test_62457,0.937700
test_62458,0.946302
test_62459,0.913039
test_62460,0.879200
test_62461,0.083231
test_62462,0.007024
test_62463,0.010534
test_62464,0.052351
test_62465,0.014467
test_62466,0.884184
test_62467,0.115094
test_62468,0.960100
test_62469,0.005064
test_62470,0.128113
test_62471,0.980658
test_62472,0.003126
test_62473,0.102506
test_62474,0.924552
test_62475,0.976726
test_62476,0.000888
test_62477,0.039267
test_62478,0.149648
test_62479,0.015234
test_62480,0.129873
test_62481,0.874804
test_62482,0.052332
test_62483,0.169674
test_62484,0.085246
test_62485,0.904165
test_62486,0.011977
test_62487,0.090621
test_62488,0.015076
test_62489,0.817937
test_62490,0.035682
test_62491,0.062930
test_62492,0.040465
test_62493,0.807129
test_62494,0.030878
test_62495,0.156730
test_62496,0.126685
test_62497,0.108160
test_62498,0.095982
test_62499,0.780041
test_62500,0.042030
test_62501,0.028600
test_62502,0.088988
test_62503,0.004054
test_62504,0.272890
test_62505,0.991966
test_62506,0.081472
test_62507,0.043768
test_62508,0.083569
test_62509,0.007521
test_62510,0.031884
test_62511,0.195886
test_62512,0.003221
test_62513,0.117563
test_62514,0.040446
test_62515,0.013218
test_62516,0.005697
test_62517,0.833909
test_62518,0.853147
test_62519,0.059730
test_62520,0.142054
test_62521,0.002091
test_62522,0.017688
test_62523,0.013103
test_62524,0.021801
test_62525,0.925306
test_62526,0.133661
test_62527,0.928208
test_62528,0.037117
test_62529,0.941391
test_62530,0.901751
test_62531,0.045128
test_62532,0.859743
test_62533,0.854444
test_62534,0.008623
test_62535,0.136482
test_62536,0.119731
test_62537,0.050600
test_62538,0.029555
test_62539,0.012443
test_62540,0.017571
test_62541,0.097174
test_62542,0.004611
test_62543,0.249434
test_62544,0.027419
test_62545,0.021534
test_62546,0.037892
test_62547,0.915234
test_62548,0.825756
test_62549,0.910670
test_62550,0.068045
test_62551,0.006086
test_62552,0.012315
test_62553,0.005662
test_62554,0.238232
test_62555,0.008009
test_62556,0.005602
test_62557,0.057035
test_62558,0.961312
test_62559,0.889472
test_62560,0.080234
test_62561,0.881848
test_62562,0.102381
test_62563,0.023954
test_62564,0.098620
test_62565,0.776995
test_62566,0.054448
test_62567,0.010953
test_62568,0.137411
test_62569,0.096329
test_62570,0.867918
test_62571,0.012360
test_62572,0.046439
test_62573,0.015369
test_62574,0.889698
test_62575,0.085330
test_62576,0.093278
test_62577,0.048094
test_62578,0.081842
test_62579,0.976323
test_62580,0.916386
test_62581,0.007564
test_62582,0.065309
test_62583,0.124384
test_62584,0.850260
test_62585,0.059533
test_62586,0.046194
test_62587,0.897081
test_62588,0.959049
test_62589,0.065550
test_62590,0.016544
test_62591,0.109136
test_62592,0.049753
test_62593,0.028069
test_62594,0.000959
test_62595,0.014695
test_62596,0.002302
test_62597,0.020245
test_62598,0.021891
test_62599,0.309234
test_62600,0.007612
test_62601,0.085355
test_62602,0.963494
test_62603,0.051734
test_62604,0.029529
test_62605,0.011814
test_62606,0.099508
test_62607,0.770260
test_62608,0.099253
test_62609,0.071799
test_62610,0.014982
test_62611,0.028730
test_62612,0.077444
test_62613,0.034045
test_62614,0.151614
test_62615,0.016041
test_62616,0.067030
test_62617,0.041742
test_62618,0.928691
test_62619,0.003828
test_62620,0.009982
test_62621,0.027789
test_62622,0.867202
test_62623,0.013232
test_62624,0.086229
test_62625,0.015622
test_62626,0.253931
test_62627,0.030695
test_62628,0.002904
test_62629,0.088713
test_62630,0.868928
test_62631,0.201117
test_62632,0.040043
test_62633,0.956170
test_62634,0.064417
test_62635,0.063223
test_62636,0.907404
test_62637,0.104082
test_62638,0.083802
test_62639,0.083632
test_62640,0.005859
test_62641,0.764588
test_62642,0.099516
test_62643,0.015806
test_62644,0.091258
test_62645,0.181419
test_62646,0.147123
test_62647,0.019907
test_62648,0.085186
test_62649,0.000297
test_62650,0.009616
test_62651,0.014650
test_62652,0.091910
test_62653,0.074048
test_62654,0.941266
test_62655,0.008883
test_62656,0.898670
test_62657,0.071367
test_62658,0.889945
test_62659,0.025575
test_62660,0.022450
test_62661,0.026882
test_62662,0.963766
test_62663,0.039742
test_62664,0.096835
test_62665,0.859507
test_62666,0.077766
test_62667,0.964485
test_62668,0.018066
test_62669,0.078071
test_62670,0.010727
test_62671,0.004740
test_62672,0.039212
test_62673,0.018970
test_62674,0.145446
test_62675,0.004260
test_62676,0.003359
test_62677,0.005403
test_62678,0.918775
test_62679,0.006737
test_62680,0.223787
test_62681,0.039811
test_62682,0.915140
test_62683,0.022837
test_62684,0.899161
test_62685,0.043440
test_62686,0.016709
test_62687,0.094090
test_62688,0.915123
test_62689,0.870318
test_62690,0.053696
test_62691,0.014133
test_62692,0.056230
test_62693,0.003941
test_62694,0.913970
test_62695,0.042318
test_62696,0.992730
test_62697,0.035340
test_62698,0.831670
test_62699,0.852519
test_62700,0.019830
test_62701,0.016643
test_62702,0.868222
test_62703,0.888800
test_62704,0.935411
test_62705,0.028883
test_62706,0.011494
test_62707,0.086083
test_62708,0.024553
test_62709,0.003303
test_62710,0.832469
test_62711,0.033398
test_62712,0.978463
test_62713,0.062072
test_62714,0.044780
test_62715,0.012703
test_62716,0.002213
test_62717,0.013610
test_62718,0.973330
test_62719,0.026081
test_62720,0.048623
test_62721,0.001974
test_62722,0.153678
test_62723,0.964639
test_62724,0.052304
test_62725,0.957045
test_62726,0.893949
test_62727,0.957276
test_62728,0.899049
test_62729,0.168427
test_62730,0.129596
test_62731,0.005522
test_62732,0.039241
test_62733,0.067068
test_62734,0.002712
test_62735,0.146116
test_62736,0.810232
test_62737,0.070302
test_62738,0.004771
test_62739,0.055955
test_62740,0.898940
test_62741,0.011857
test_62742,0.900628
test_62743,0.055455
test_62744,0.049342
test_62745,0.067698
test_62746,0.071063
test_62747,0.060933
test_62748,0.072929
test_62749,0.017237
test_62750,0.073385
test_62751,0.116014
test_62752,0.090279
test_62753,0.037242
test_62754,0.027724
test_62755,0.128549
test_62756,0.022411
test_62757,0.118681
test_62758,0.040593
test_62759,0.018271
test_62760,0.004563
test_62761,0.070794
test_62762,0.114043
test_62763,0.012769
test_62764,0.952520
test_62765,0.001758
test_62766,0.002723
test_62767,0.009623
test_62768,0.153197
test_62769,0.020241
test_62770,0.013399
test_62771,0.003332
test_62772,0.093696
test_62773,0.055289
test_62774,0.990001
test_62775,0.040342
test_62776,0.002887
test_62777,0.001750
test_62778,0.137347
test_62779,0.096693
test_62780,0.010008
test_62781,0.003155
test_62782,0.022902
test_62783,0.969251
test_62784,0.002441
test_62785,0.041359
test_62786,0.981160
test_62787,0.037761
test_62788,0.907405
test_62789,0.030729
test_62790,0.125396
test_62791,0.022418
test_62792,0.003127
test_62793,0.136021
test_62794,0.110815
test_62795,0.190877
test_62796,0.909436
test_62797,0.023136
test_62798,0.001843
test_62799,0.054294
test_62800,0.913110
test_62801,0.943553
test_62802,0.984454
test_62803,0.001471
test_62804,0.013131
test_62805,0.022075
test_62806,0.000595
test_62807,0.075647
test_62808,0.010599
test_62809,0.002337
test_62810,0.904626
test_62811,0.129435
test_62812,0.005241
test_62813,0.080588
test_62814,0.040189
test_62815,0.012562
test_62816,0.057100
test_62817,0.007403
test_62818,0.004956
test_62819,0.016015
test_62820,0.094961
test_62821,0.088077
test_62822,0.037100
test_62823,0.020521
test_62824,0.880801
test_62825,0.851903
test_62826,0.008097
test_62827,0.986954
test_62828,0.015403
test_62829,0.030019
test_62830,0.857939
test_62831,0.029495
test_62832,0.067545
test_62833,0.019009
test_62834,0.011032
test_62835,0.021016
test_62836,0.004356
test_62837,0.006896
test_62838,0.099127
test_62839,0.030081
test_62840,0.138923
test_62841,0.907883
test_62842,0.045628
test_62843,0.917784
test_62844,0.811087
test_62845,0.899224
test_62846,0.862185
test_62847,0.069381
test_62848,0.000859
test_62849,0.017545
test_62850,0.863154
test_62851,0.016056
test_62852,0.115234
test_62853,0.054913
test_62854,0.049693
test_62855,0.046941
test_62856,0.131633
test_62857,0.004252
test_62858,0.055005
test_62859,0.007939
test_62860,0.030366
test_62861,0.061603
test_62862,0.166465
test_62863,0.987436
test_62864,0.078359
test_62865,0.062461
test_62866,0.957604
test_62867,0.111044
test_62868,0.077536
test_62869,0.923450
test_62870,0.131445
test_62871,0.040474
test_62872,0.053939
test_62873,0.122751
test_62874,0.056124
test_62875,0.131117
test_62876,0.934443
test_62877,0.045703
test_62878,0.734550
test_62879,0.130395
test_62880,0.082657
test_62881,0.162825
test_62882,0.038400
test_62883,0.062277
test_62884,0.029643
test_62885,0.024864
test_62886,0.978542
test_62887,0.047838
test_62888,0.033921
test_62889,0.171634
test_62890,0.009587
test_62891,0.002008
test_62892,0.018291
test_62893,0.103682
test_62894,0.079281
test_62895,0.838873
test_62896,0.112005
test_62897,0.087560
test_62898,0.076632
test_62899,0.015591
test_62900,0.039725
test_62901,0.006407
test_62902,0.886355
test_62903,0.786462
test_62904,0.977594
test_62905,0.904676
test_62906,0.927183
test_62907,0.109919
test_62908,0.945180
test_62909,0.033784
test_62910,0.088846
test_62911,0.974035
test_62912,0.101320
test_62913,0.091113
test_62914,0.086481
test_62915,0.044894
test_62916,0.950800
test_62917,0.025065
test_62918,0.019176
test_62919,0.898219
test_62920,0.018703
test_62921,0.040043
test_62922,0.019111
test_62923,0.930605
test_62924,0.061179
test_62925,0.089065
test_62926,0.004778
test_62927,0.052692
test_62928,0.856232
test_62929,0.043060
test_62930,0.064383
test_62931,0.965105
test_62932,0.175359
test_62933,0.024605
test_62934,0.057583
test_62935,0.069192
test_62936,0.204001
test_62937,0.031681
test_62938,0.206046
test_62939,0.130841
test_62940,0.076240
test_62941,0.036903
test_62942,0.041068
test_62943,0.052744
test_62944,0.132844
test_62945,0.036632
test_62946,0.848273
test_62947,0.014838
test_62948,0.016595
test_62949,0.121714
test_62950,0.099407
test_62951,0.037594
test_62952,0.044810
test_62953,0.048481
test_62954,0.092218
test_62955,0.015279
test_62956,0.007342
test_62957,0.032046
test_62958,0.060474
test_62959,0.935843
test_62960,0.146190
test_62961,0.060543
test_62962,0.033241
test_62963,0.037804
test_62964,0.046539
test_62965,0.005963
test_62966,0.017298
test_62967,0.116472
test_62968,0.025655
test_62969,0.073532
test_62970,0.060769
test_62971,0.004125
test_62972,0.091733
test_62973,0.011707
test_62974,0.023647
test_62975,0.213221
test_62976,0.011525
test_62977,0.070218
test_62978,0.000223
test_62979,0.180828
test_62980,0.066172
test_62981,0.067210
test_62982,0.067875
test_62983,0.006849
test_62984,0.875397
test_62985,0.095927
test_62986,0.777147
test_62987,0.177203
test_62988,0.895012
test_62989,0.009136
test_62990,0.933211
test_62991,0.029727
test_62992,0.915609
test_62993,0.062027
test_62994,0.205524
test_62995,0.045107
test_62996,0.018624
test_62997,0.031309
test_62998,0.125523
test_62999,0.045518
test_63000,0.175529
test_63001,0.002211
test_63002,0.142774
test_63003,0.025357
test_63004,0.055142
test_63005,0.005255
test_63006,0.040355
test_63007,0.895035
test_63008,0.006644
test_63009,0.030562
test_63010,0.007969
test_63011,0.000960
test_63012,0.063649
test_63013,0.024818
test_63014,0.186075
test_63015,0.005195
test_63016,0.013875
test_63017,0.061455
test_63018,0.022509
test_63019,0.001678
test_63020,0.986369
test_63021,0.788100
test_63022,0.067150
test_63023,0.036069
test_63024,0.989371
test_63025,0.001328
test_63026,0.009746
test_63027,0.037656
test_63028,0.103338
test_63029,0.045993
test_63030,0.975875
test_63031,0.058169
test_63032,0.053003
test_63033,0.170208
test_63034,0.001456
test_63035,0.114836
test_63036,0.009571
test_63037,0.084912
test_63038,0.008367
test_63039,0.059366
test_63040,0.898866
test_63041,0.006144
test_63042,0.009229
test_63043,0.097581
test_63044,0.016144
test_63045,0.037013
test_63046,0.856692
test_63047,0.018854
test_63048,0.027831
test_63049,0.174653
test_63050,0.030321
test_63051,0.097181
test_63052,0.073192
test_63053,0.980619
test_63054,0.097496
test_63055,0.122251
test_63056,0.041407
test_63057,0.037237
test_63058,0.006369
test_63059,0.967782
test_63060,0.065110
test_63061,0.014000
test_63062,0.866783
test_63063,0.003974
test_63064,0.149687
test_63065,0.006298
test_63066,0.933860
test_63067,0.975145
test_63068,0.141383
test_63069,0.064317
test_63070,0.875574
test_63071,0.103610
test_63072,0.045206
test_63073,0.052770
test_63074,0.012291
test_63075,0.894131
test_63076,0.018919
test_63077,0.161697
test_63078,0.956162
test_63079,0.021398
test_63080,0.902249
test_63081,0.003033
test_63082,0.972809
test_63083,0.849592
test_63084,0.952090
test_63085,0.044957
test_63086,0.044544
test_63087,0.005229
test_63088,0.030409
test_63089,0.035828
test_63090,0.019268
test_63091,0.051010
test_63092,0.006448
test_63093,0.940995
test_63094,0.904096
test_63095,0.094852
test_63096,0.003410
test_63097,0.064653
test_63098,0.906743
test_63099,0.918389
test_63100,0.015866
test_63101,0.067031
test_63102,0.047369
test_63103,0.042985
test_63104,0.015908
test_63105,0.043932
test_63106,0.007496
test_63107,0.857008
test_63108,0.083026
test_63109,0.153522
test_63110,0.048718
test_63111,0.030640
test_63112,0.015189
test_63113,0.007946
test_63114,0.946239
test_63115,0.957310
test_63116,0.009630
test_63117,0.958341
test_63118,0.028187
test_63119,0.850475
test_63120,0.922367
test_63121,0.016195
test_63122,0.964011
test_63123,0.826245
test_63124,0.876939
test_63125,0.016586
test_63126,0.053327
test_63127,0.155366
test_63128,0.935542
test_63129,0.039921
test_63130,0.970499
test_63131,0.062709
test_63132,0.021972
test_63133,0.008155
test_63134,0.037101
test_63135,0.018246
test_63136,0.045370
test_63137,0.101615
test_63138,0.026952
test_63139,0.994196
test_63140,0.009933
test_63141,0.782287
test_63142,0.918020
test_63143,0.995548
test_63144,0.016466
test_63145,0.847258
test_63146,0.850813
test_63147,0.892560
test_63148,0.949088
test_63149,0.871640
test_63150,0.021495
test_63151,0.015357
test_63152,0.076078
test_63153,0.979750
test_63154,0.004429
test_63155,0.021028
test_63156,0.018037
test_63157,0.091217
test_63158,0.070957
test_63159,0.227735
test_63160,0.016109
test_63161,0.990535
test_63162,0.991114
test_63163,0.005346
test_63164,0.136027
test_63165,0.009506
test_63166,0.004956
test_63167,0.029123
test_63168,0.063082
test_63169,0.001397
test_63170,0.017200
test_63171,0.107939
test_63172,0.085597
test_63173,0.015937
test_63174,0.869460
test_63175,0.176529
test_63176,0.211395
test_63177,0.006881
test_63178,0.948323
test_63179,0.019248
test_63180,0.024057
test_63181,0.984900
test_63182,0.012963
test_63183,0.043580
test_63184,0.066263
test_63185,0.074195
test_63186,0.034441
test_63187,0.012872
test_63188,0.012441
test_63189,0.003670
test_63190,0.145472
test_63191,0.016608
test_63192,0.073425
test_63193,0.004123
test_63194,0.138100
test_63195,0.168963
test_63196,0.862562
test_63197,0.094891
test_63198,0.067586
test_63199,0.976237
test_63200,0.043207
test_63201,0.957894
test_63202,0.060184
test_63203,0.086761
test_63204,0.099400
test_63205,0.008244
test_63206,0.827170
test_63207,0.065439
test_63208,0.895236
test_63209,0.014486
test_63210,0.001828
test_63211,0.024215
test_63212,0.041300
test_63213,0.188974
test_63214,0.004360
test_63215,0.004546
test_63216,0.002701
test_63217,0.051719
test_63218,0.052465
test_63219,0.015664
test_63220,0.108489
test_63221,0.011849
test_63222,0.034406
test_63223,0.930745
test_63224,0.127605
test_63225,0.046909
test_63226,0.053477
test_63227,0.046015
test_63228,0.966287
test_63229,0.001758
test_63230,0.011533
test_63231,0.061217
test_63232,0.039640
test_63233,0.001140
test_63234,0.022080
test_63235,0.977306
test_63236,0.029946
test_63237,0.967360
test_63238,0.005023
test_63239,0.854486
test_63240,0.009493
test_63241,0.047882
test_63242,0.838792
test_63243,0.022786
test_63244,0.054416
test_63245,0.022946
test_63246,0.945780
test_63247,0.016015
test_63248,0.003657
test_63249,0.130269
test_63250,0.026515
test_63251,0.037678
test_63252,0.140380
test_63253,0.015072
test_63254,0.007079
